FL_DATE,state,latitude,longitude,temperature
2022-09-05,Mississippi,32.354668,-89.398528,23.71
2022-09-05,Arkansas,35.20105,-91.831833,24.77
2022-09-05,Nevada,38.80261,-116.419389,27.69
2022-09-05,Indiana,40.551217,-85.602364,21.52
2022-09-05,Wisconsin,43.78444,-88.787868,17.11
2022-09-05,Michigan,44.314844,-85.602364,15.26
2022-09-05,California,36.778261,-119.417932,34.26
2022-09-05,Missouri,37.964253,-91.831833,21.58
2022-09-05,Utah,39.32098,-111.093731,21.7
2022-09-05,Minnesota,46.729553,-94.6859,17.01
2022-09-05,Alaska,63.588753,-154.493062,8.44
2022-09-05,Texas,31.968599,-99.901813,25.75
2022-09-05,Kentucky,37.839333,-84.270018,22.45
2022-09-06,South Carolina,33.836081,-81.163725,26.75
2022-09-06,North Carolina,35.759573,-79.0193,25.48
2022-09-06,Tennessee,35.517491,-86.580447,23.31
2022-09-06,Pennsylvania,41.203322,-77.194525,22.05
2022-09-06,New York,43.299428,-74.217933,16.22
2022-09-06,Florida,27.664827,-81.515754,28.19
2022-09-06,Texas,31.968599,-99.901813,25.53
2022-09-06,Colorado,39.550051,-105.782067,12.98
2022-09-06,Illinois,40.633125,-89.398528,21.65
2022-09-06,Alaska,63.588753,-154.493062,8.22
2022-09-06,Georgia,32.157435,-82.907123,26.64
2022-09-06,California,36.778261,-119.417932,35.37
2022-09-06,Michigan,44.314844,-85.602364,18.4
2022-09-06,Kentucky,37.839333,-84.270018,21.98
2022-09-06,Utah,39.32098,-111.093731,21.94
2022-09-06,Nevada,38.80261,-116.419389,27.28
2022-09-06,Massachusetts,42.407211,-71.382437,17.64
2022-09-06,Louisiana,31.244823,-92.145024,25.25
2022-09-06,Virginia,37.431573,-78.656894,24.6
2022-09-06,Washington,47.751074,-120.740139,18.16
2022-09-06,Idaho,44.068202,-114.742041,17.74
2022-09-06,New Mexico,34.97273,-105.032363,25.62
2022-09-06,Minnesota,46.729553,-94.6859,20.24
2022-09-06,Missouri,37.964253,-91.831833,22.05
2022-09-06,Arkansas,35.20105,-91.831833,24.63
2022-09-07,Georgia,32.157435,-82.907123,26.56
2022-09-07,Michigan,44.314844,-85.602364,18.34
2022-09-07,Louisiana,31.244823,-92.145024,25.44
2022-09-07,Tennessee,35.517491,-86.580447,22.95
2022-09-07,Texas,31.968599,-99.901813,27.65
2022-09-07,Florida,27.664827,-81.515754,26.94
2022-09-07,Virginia,37.431573,-78.656894,23.34
2022-09-07,South Carolina,33.836081,-81.163725,26.9
2022-09-07,Missouri,37.964253,-91.831833,21.83
2022-09-07,California,36.778261,-119.417932,36.17
2022-09-07,Nevada,38.80261,-116.419389,27.46
2022-09-07,Puerto Rico,18.220833,-66.590149,24.1
2022-09-07,New York,43.299428,-74.217933,17.3
2022-09-07,Utah,39.32098,-111.093731,22.98
2022-09-07,Illinois,40.633125,-89.398528,21.25
2022-09-07,North Carolina,35.759573,-79.0193,24.9
2022-09-07,Alabama,32.318231,-86.902298,26.72
2022-09-07,Ohio,40.417287,-82.907123,19.09
2022-09-07,Montana,46.879682,-110.362566,25.06
2022-09-07,Colorado,39.550051,-105.782067,12.99
2022-09-07,Alaska,63.588753,-154.493062,7.61
2022-09-08,Pennsylvania,41.203322,-77.194525,20.23
2022-09-08,Florida,27.664827,-81.515754,26.03
2022-09-08,Texas,31.968599,-99.901813,26.77
2022-09-08,Nevada,38.80261,-116.419389,26.88
2022-09-08,North Carolina,35.759573,-79.0193,23.47
2022-09-08,Washington,47.751074,-120.740139,16.56
2022-09-08,California,36.778261,-119.417932,34.67
2022-09-08,Puerto Rico,18.220833,-66.590149,24.26
2022-09-08,Tennessee,35.517491,-86.580447,22.33
2022-09-08,New York,43.299428,-74.217933,17.91
2022-09-08,Kentucky,37.839333,-84.270018,20.47
2022-09-08,Colorado,39.550051,-105.782067,12.5
2022-09-08,Ohio,40.417287,-82.907123,18.72
2022-09-08,New Mexico,34.97273,-105.032363,25.67
2022-09-08,Oregon,43.804133,-120.554201,19.21
2022-09-08,Michigan,44.314844,-85.602364,19.41
2022-09-08,Alaska,63.588753,-154.493062,7.84
2022-09-08,Idaho,44.068202,-114.742041,15.53
2022-09-08,New Jersey,40.058324,-74.405661,21.13
2022-09-08,Illinois,40.633125,-89.398528,20.21
2022-09-08,Indiana,40.551217,-85.602364,19.52
2022-09-08,Virginia,37.431573,-78.656894,22.18
2022-09-09,Georgia,32.157435,-82.907123,23.18
2022-09-09,Alabama,32.318231,-86.902298,24.39
2022-09-09,New York,43.299428,-74.217933,18.12
2022-09-09,California,36.778261,-119.417932,33.56
2022-09-09,Arizona,34.048928,-111.093731,22.48
2022-09-09,Florida,27.664827,-81.515754,25.68
2022-09-09,Puerto Rico,18.220833,-66.590149,24.25
2022-09-09,North Carolina,35.759573,-79.0193,22.82
2022-09-09,Texas,31.968599,-99.901813,26.7
2022-09-09,Hawaii,19.898682,-155.665857,18.17
2022-09-09,Michigan,44.314844,-85.602364,20.33
2022-09-09,Nevada,38.80261,-116.419389,24.28
2022-09-09,Maine,45.253783,-69.445469,18.19
2022-09-09,Pennsylvania,41.203322,-77.194525,20.23
2022-09-09,Iowa,41.878003,-93.097702,23.13
2022-09-09,Utah,39.32098,-111.093731,18.59
2022-09-09,Wyoming,43.075968,-107.290284,9.34
2022-09-09,Washington,47.751074,-120.740139,16.32
2022-09-09,Mississippi,32.354668,-89.398528,22.39
2022-09-09,Oklahoma,35.007752,-97.092877,25.15
2022-09-09,North Dakota,47.551493,-101.002012,16.1
2022-09-09,Alaska,63.588753,-154.493062,6.5
2022-09-09,Missouri,37.964253,-91.831833,21.23
2022-09-09,Virginia,37.431573,-78.656894,21.83
2022-09-10,Florida,27.664827,-81.515754,25.66
2022-09-10,California,36.778261,-119.417932,34.27
2022-09-10,Puerto Rico,18.220833,-66.590149,23.89
2022-09-10,Washington,47.751074,-120.740139,16.46
2022-09-10,Illinois,40.633125,-89.398528,21.56
2022-09-10,Alaska,63.588753,-154.493062,6.09
2022-09-10,Oklahoma,35.007752,-97.092877,25.0
2022-09-10,North Carolina,35.759573,-79.0193,22.07
2022-09-10,South Carolina,33.836081,-81.163725,23.29
2022-09-10,Kentucky,37.839333,-84.270018,21.58
2022-09-10,Oregon,43.804133,-120.554201,19.25
2022-09-10,Utah,39.32098,-111.093731,15.63
2022-09-10,Minnesota,46.729553,-94.6859,15.03
2022-09-10,Georgia,32.157435,-82.907123,23.24
2022-09-10,Louisiana,31.244823,-92.145024,25.08
2022-09-10,Texas,31.968599,-99.901813,27.1
2022-09-10,Colorado,39.550051,-105.782067,6.88
2022-09-10,South Dakota,43.969515,-99.901813,16.03
2022-09-10,Wyoming,43.075968,-107.290284,7.44
2022-09-10,Montana,46.879682,-110.362566,9.53
2022-09-10,Maryland,39.045755,-76.641271,21.22
2022-09-10,Missouri,37.964253,-91.831833,22.03
2022-09-11,Georgia,32.157435,-82.907123,24.58
2022-09-11,Kentucky,37.839333,-84.270018,21.45
2022-09-11,New York,43.299428,-74.217933,19.4
2022-09-11,Illinois,40.633125,-89.398528,19.32
2022-09-11,Wyoming,43.075968,-107.290284,13.55
2022-09-11,Texas,31.968599,-99.901813,24.56
2022-09-11,Washington,47.751074,-120.740139,17.73
2022-09-11,Arizona,34.048928,-111.093731,21.32
2022-09-11,Florida,27.664827,-81.515754,26.78
2022-09-11,Nevada,38.80261,-116.419389,20.6
2022-09-11,Tennessee,35.517491,-86.580447,22.03
2022-09-11,Minnesota,46.729553,-94.6859,13.75
2022-09-11,Utah,39.32098,-111.093731,17.32
2022-09-11,Alabama,32.318231,-86.902298,25.64
2022-09-11,Virginia,37.431573,-78.656894,21.63
2022-09-11,Indiana,40.551217,-85.602364,20.78
2022-09-11,California,36.778261,-119.417932,30.29
2022-09-11,South Dakota,43.969515,-99.901813,16.44
2022-09-11,Iowa,41.878003,-93.097702,16.15
2022-09-11,North Dakota,47.551493,-101.002012,15.57
2022-09-11,Wisconsin,43.78444,-88.787868,14.51
2022-09-11,Oklahoma,35.007752,-97.092877,21.02
2022-09-11,Missouri,37.964253,-91.831833,19.91
2022-09-11,Pennsylvania,41.203322,-77.194525,19.86
2022-09-11,Rhode Island,41.580095,-71.477429,22.2
2022-09-11,Michigan,44.314844,-85.602364,17.68
2022-09-11,North Carolina,35.759573,-79.0193,24.54
2022-09-11,Ohio,40.417287,-82.907123,20.54
2022-09-11,West Virginia,38.597626,-80.454903,20.21
2022-09-11,Nebraska,41.492537,-99.901813,15.29
2022-09-11,New Mexico,34.97273,-105.032363,16.97
2022-09-11,Colorado,39.550051,-105.782067,7.37
2022-09-11,Maryland,39.045755,-76.641271,22.24
2022-09-12,Kentucky,37.839333,-84.270018,19.31
2022-09-12,New York,43.299428,-74.217933,19.07
2022-09-12,Florida,27.664827,-81.515754,26.22
2022-09-12,North Carolina,35.759573,-79.0193,24.25
2022-09-12,Nevada,38.80261,-116.419389,20.05
2022-09-12,Washington,47.751074,-120.740139,20.65
2022-09-12,South Carolina,33.836081,-81.163725,25.44
2022-09-12,Maryland,39.045755,-76.641271,23.11
2022-09-12,California,36.778261,-119.417932,29.63
2022-09-12,Texas,31.968599,-99.901813,24.63
2022-09-12,Massachusetts,42.407211,-71.382437,20.58
2022-09-12,Georgia,32.157435,-82.907123,24.87
2022-09-12,New Jersey,40.058324,-74.405661,23.39
2022-09-12,Virginia,37.431573,-78.656894,23.35
2022-09-12,West Virginia,38.597626,-80.454903,19.0
2022-09-12,Illinois,40.633125,-89.398528,15.55
2022-09-12,Tennessee,35.517491,-86.580447,19.95
2022-09-12,Michigan,44.314844,-85.602364,16.96
2022-09-12,Vermont,44.558803,-72.577841,20.46
2022-09-12,Missouri,37.964253,-91.831833,17.66
2022-09-12,Maine,45.253783,-69.445469,20.77
2022-09-12,Pennsylvania,41.203322,-77.194525,20.96
2022-09-12,New Mexico,34.97273,-105.032363,21.19
2022-09-12,Oregon,43.804133,-120.554201,20.35
2022-09-12,Utah,39.32098,-111.093731,16.86
2022-09-12,Arizona,34.048928,-111.093731,20.15
2022-09-12,Colorado,39.550051,-105.782067,7.76
2022-09-12,Louisiana,31.244823,-92.145024,25.7
2022-09-12,Alaska,63.588753,-154.493062,8.62
2022-09-12,Minnesota,46.729553,-94.6859,15.93
2022-09-12,Ohio,40.417287,-82.907123,18.27
2022-09-12,Indiana,40.551217,-85.602364,15.85
2022-09-13,Florida,27.664827,-81.515754,26.2
2022-09-13,Massachusetts,42.407211,-71.382437,20.83
2022-09-13,New York,43.299428,-74.217933,18.74
2022-09-13,Nevada,38.80261,-116.419389,15.93
2022-09-13,Connecticut,41.603221,-73.087749,20.41
2022-09-13,Illinois,40.633125,-89.398528,17.82
2022-09-13,North Carolina,35.759573,-79.0193,23.39
2022-09-13,Vermont,44.558803,-72.577841,18.87
2022-09-13,Texas,31.968599,-99.901813,27.22
2022-09-13,North Dakota,47.551493,-101.002012,17.05
2022-09-13,California,36.778261,-119.417932,28.46
2022-09-13,Washington,47.751074,-120.740139,16.89
2022-09-13,Wisconsin,43.78444,-88.787868,16.95
2022-09-13,Indiana,40.551217,-85.602364,15.35
2022-09-13,New Jersey,40.058324,-74.405661,23.57
2022-09-13,Virginia,37.431573,-78.656894,21.67
2022-09-13,Ohio,40.417287,-82.907123,15.85
2022-09-13,Maryland,39.045755,-76.641271,22.28
2022-09-14,New York,43.299428,-74.217933,17.01
2022-09-14,Florida,27.664827,-81.515754,25.25
2022-09-14,Nevada,38.80261,-116.419389,14.11
2022-09-14,New Mexico,34.97273,-105.032363,20.45
2022-09-14,Utah,39.32098,-111.093731,10.44
2022-09-14,Georgia,32.157435,-82.907123,22.12
2022-09-14,Tennessee,35.517491,-86.580447,20.43
2022-09-14,Texas,31.968599,-99.901813,27.02
2022-09-14,North Carolina,35.759573,-79.0193,21.45
2022-09-14,Wisconsin,43.78444,-88.787868,17.46
2022-09-14,Maryland,39.045755,-76.641271,20.55
2022-09-14,Oregon,43.804133,-120.554201,13.57
2022-09-14,Colorado,39.550051,-105.782067,6.36
2022-09-14,Washington,47.751074,-120.740139,16.08
2022-09-14,Virginia,37.431573,-78.656894,19.45
2022-09-15,Georgia,32.157435,-82.907123,23.14
2022-09-15,Florida,27.664827,-81.515754,25.05
2022-09-15,Hawaii,19.898682,-155.665857,19.24
2022-09-15,Michigan,44.314844,-85.602364,14.71
2022-09-15,Minnesota,46.729553,-94.6859,21.45
2022-09-15,California,36.778261,-119.417932,22.42
2022-09-15,Iowa,41.878003,-93.097702,22.55
2022-09-15,Illinois,40.633125,-89.398528,20.72
2022-09-15,North Carolina,35.759573,-79.0193,21.6
2022-09-15,Louisiana,31.244823,-92.145024,24.6
2022-09-15,Texas,31.968599,-99.901813,26.34
2022-09-15,Virginia,37.431573,-78.656894,20.7
2022-09-15,Rhode Island,41.580095,-71.477429,18.99
2022-09-15,Alabama,32.318231,-86.902298,23.51
2022-09-15,Oklahoma,35.007752,-97.092877,24.22
2022-09-15,Washington,47.751074,-120.740139,16.34
2022-09-15,Utah,39.32098,-111.093731,9.9
2022-09-15,Pennsylvania,41.203322,-77.194525,17.5
2022-09-15,Colorado,39.550051,-105.782067,4.63
2022-09-15,Idaho,44.068202,-114.742041,7.92
2022-09-15,Tennessee,35.517491,-86.580447,21.12
2022-09-16,Kentucky,37.839333,-84.270018,20.88
2022-09-16,Georgia,32.157435,-82.907123,23.01
2022-09-16,Florida,27.664827,-81.515754,25.52
2022-09-16,New Jersey,40.058324,-74.405661,17.8
2022-09-16,Michigan,44.314844,-85.602364,19.68
2022-09-16,Ohio,40.417287,-82.907123,19.79
2022-09-16,Illinois,40.633125,-89.398528,22.0
2022-09-16,Indiana,40.551217,-85.602364,20.57
2022-09-16,West Virginia,38.597626,-80.454903,17.17
2022-09-16,North Carolina,35.759573,-79.0193,22.2
2022-09-16,Washington,47.751074,-120.740139,14.49
2022-09-16,New Mexico,34.97273,-105.032363,21.61
2022-09-16,California,36.778261,-119.417932,22.3
2022-09-16,North Dakota,47.551493,-101.002012,13.9
2022-09-16,Minnesota,46.729553,-94.6859,19.75
2022-09-16,Colorado,39.550051,-105.782067,5.1
2022-09-16,Nebraska,41.492537,-99.901813,19.88
2022-09-16,Virginia,37.431573,-78.656894,20.81
2022-09-16,Texas,31.968599,-99.901813,26.72
2022-09-16,Louisiana,31.244823,-92.145024,25.95
2022-09-16,New York,43.299428,-74.217933,12.55
2022-09-17,Michigan,44.314844,-85.602364,20.58
2022-09-17,Georgia,32.157435,-82.907123,23.88
2022-09-17,Florida,27.664827,-81.515754,25.04
2022-09-17,Iowa,41.878003,-93.097702,21.63
2022-09-17,Nebraska,41.492537,-99.901813,21.33
2022-09-17,Hawaii,19.898682,-155.665857,18.97
2022-09-17,Utah,39.32098,-111.093731,10.61
2022-09-17,Tennessee,35.517491,-86.580447,22.52
2022-09-17,Arkansas,35.20105,-91.831833,24.64
2022-09-17,Texas,31.968599,-99.901813,27.82
2022-09-17,Illinois,40.633125,-89.398528,23.81
2022-09-17,West Virginia,38.597626,-80.454903,19.15
2022-09-17,Louisiana,31.244823,-92.145024,27.09
2022-09-17,Kansas,39.011902,-98.484246,26.98
2022-09-17,Mississippi,32.354668,-89.398528,23.71
