FL_DATE,state,latitude,longitude
2023-06-11,Montana,46.879682,-110.362566
2023-06-11,Minnesota,46.729553,-94.6859
2023-06-11,Idaho,44.068202,-114.742041
2023-06-11,West Virginia,38.597626,-80.454903
2023-06-11,North Dakota,47.551493,-101.002012
2023-06-11,Nevada,38.80261,-116.419389
2023-06-11,New York,43.299428,-74.217933
2023-06-11,South Dakota,43.969515,-99.901813
2023-06-11,Maryland,39.045755,-76.641271
2023-06-12,New York,43.299428,-74.217933
2023-06-12,North Carolina,35.759573,-79.0193
2023-06-12,Florida,27.664827,-81.515754
2023-06-12,Texas,31.968599,-99.901813
2023-06-12,Georgia,32.157435,-82.907123
2023-06-12,Tennessee,35.517491,-86.580447
2023-06-12,Oklahoma,35.007752,-97.092877
2023-06-12,Colorado,39.550051,-105.782067
2023-06-12,Missouri,37.964253,-91.831833
2023-06-12,Minnesota,46.729553,-94.6859
2023-06-12,Alabama,32.318231,-86.902298
2023-06-12,Pennsylvania,41.203322,-77.194525
2023-06-12,Wisconsin,43.78444,-88.787868
2023-06-12,Nevada,38.80261,-116.419389
2023-06-12,California,36.778261,-119.417932
2023-06-12,South Carolina,33.836081,-81.163725
2023-06-12,Virginia,37.431573,-78.656894
2023-06-12,Arkansas,35.20105,-91.831833
2023-06-12,Montana,46.879682,-110.362566
2023-06-12,Illinois,40.633125,-89.398528
2023-06-12,Michigan,44.314844,-85.602364
2023-06-12,Washington,47.751074,-120.740139
2023-06-12,Hawaii,19.898682,-155.665857
2023-06-12,U.S. Virgin Islands,8.3358,64.8963
2023-06-12,Massachusetts,42.407211,-71.382437
2023-06-12,New Jersey,40.058324,-74.405661
2023-06-12,Mississippi,32.354668,-89.398528
2023-06-12,Idaho,44.068202,-114.742041
2023-06-12,Ohio,40.417287,-82.907123
2023-06-12,Kentucky,37.839333,-84.270018
2023-06-12,Arizona,34.048928,-111.093731
2023-06-12,Utah,39.32098,-111.093731
2023-06-12,Iowa,41.878003,-93.097702
2023-06-12,Indiana,40.551217,-85.602364
2023-06-12,Louisiana,31.244823,-92.145024
2023-06-12,Kansas,39.011902,-98.484246
2023-06-12,South Dakota,43.969515,-99.901813
2023-06-12,Puerto Rico,18.220833,-66.590149
2023-06-12,Oregon,43.804133,-120.554201
2023-06-12,North Dakota,47.551493,-101.002012
2023-06-12,New Mexico,34.97273,-105.032363
2023-06-13,New York,43.299428,-74.217933
2023-06-13,Texas,31.968599,-99.901813
2023-06-13,Kansas,39.011902,-98.484246
2023-06-13,Georgia,32.157435,-82.907123
2023-06-13,Virginia,37.431573,-78.656894
2023-06-13,Massachusetts,42.407211,-71.382437
2023-06-13,Florida,27.664827,-81.515754
2023-06-13,Missouri,37.964253,-91.831833
2023-06-13,California,36.778261,-119.417932
2023-06-13,Illinois,40.633125,-89.398528
2023-06-13,Pennsylvania,41.203322,-77.194525
2023-06-13,North Carolina,35.759573,-79.0193
2023-06-13,Wyoming,43.075968,-107.290284
2023-06-13,Colorado,39.550051,-105.782067
2023-06-13,Nevada,38.80261,-116.419389
2023-06-13,Kentucky,37.839333,-84.270018
2023-06-13,South Carolina,33.836081,-81.163725
2023-06-13,Iowa,41.878003,-93.097702
2023-06-13,Wisconsin,43.78444,-88.787868
2023-06-13,Minnesota,46.729553,-94.6859
2023-06-13,Alabama,32.318231,-86.902298
2023-06-13,Tennessee,35.517491,-86.580447
2023-06-13,Michigan,44.314844,-85.602364
2023-06-13,Utah,39.32098,-111.093731
2023-06-13,Washington,47.751074,-120.740139
2023-06-13,Arizona,34.048928,-111.093731
2023-06-13,Montana,46.879682,-110.362566
2023-06-13,New Jersey,40.058324,-74.405661
2023-06-13,New Mexico,34.97273,-105.032363
2023-06-13,Ohio,40.417287,-82.907123
2023-06-13,U.S. Virgin Islands,8.3358,64.8963
2023-06-13,Mississippi,32.354668,-89.398528
2023-06-13,Arkansas,35.20105,-91.831833
2023-06-13,Indiana,40.551217,-85.602364
2023-06-13,South Dakota,43.969515,-99.901813
2023-06-13,Oklahoma,35.007752,-97.092877
2023-06-13,Louisiana,31.244823,-92.145024
2023-06-13,Oregon,43.804133,-120.554201
2023-06-13,Nebraska,41.492537,-99.901813
2023-06-14,Georgia,32.157435,-82.907123
2023-06-14,New York,43.299428,-74.217933
2023-06-14,South Carolina,33.836081,-81.163725
2023-06-14,Pennsylvania,41.203322,-77.194525
2023-06-14,Missouri,37.964253,-91.831833
2023-06-14,North Carolina,35.759573,-79.0193
2023-06-14,Louisiana,31.244823,-92.145024
2023-06-14,Texas,31.968599,-99.901813
2023-06-14,Massachusetts,42.407211,-71.382437
2023-06-14,Connecticut,41.603221,-73.087749
2023-06-14,Virginia,37.431573,-78.656894
2023-06-14,Arizona,34.048928,-111.093731
2023-06-14,New Jersey,40.058324,-74.405661
2023-06-14,Tennessee,35.517491,-86.580447
2023-06-14,Florida,27.664827,-81.515754
2023-06-14,California,36.778261,-119.417932
2023-06-14,Alaska,63.588753,-154.493062
2023-06-14,Hawaii,19.898682,-155.665857
2023-06-14,Michigan,44.314844,-85.602364
2023-06-14,Rhode Island,41.580095,-71.477429
2023-06-14,Illinois,40.633125,-89.398528
2023-06-14,Mississippi,32.354668,-89.398528
2023-06-14,Nebraska,41.492537,-99.901813
2023-06-14,Arkansas,35.20105,-91.831833
2023-06-14,Alabama,32.318231,-86.902298
2023-06-14,New Mexico,34.97273,-105.032363
2023-06-14,Indiana,40.551217,-85.602364
2023-06-14,West Virginia,38.597626,-80.454903
2023-06-14,Colorado,39.550051,-105.782067
2023-06-14,Oklahoma,35.007752,-97.092877
2023-06-14,Nevada,38.80261,-116.419389
2023-06-14,Utah,39.32098,-111.093731
2023-06-14,Maryland,39.045755,-76.641271
2023-06-14,Maine,45.253783,-69.445469
2023-06-14,Vermont,44.558803,-72.577841
2023-06-15,Michigan,44.314844,-85.602364
2023-06-15,Tennessee,35.517491,-86.580447
2023-06-15,Georgia,32.157435,-82.907123
2023-06-15,Louisiana,31.244823,-92.145024
2023-06-15,California,36.778261,-119.417932
2023-06-15,North Carolina,35.759573,-79.0193
2023-06-15,New York,43.299428,-74.217933
2023-06-15,Massachusetts,42.407211,-71.382437
2023-06-15,Texas,31.968599,-99.901813
2023-06-15,Maryland,39.045755,-76.641271
2023-06-15,Ohio,40.417287,-82.907123
2023-06-15,Missouri,37.964253,-91.831833
2023-06-15,South Carolina,33.836081,-81.163725
2023-06-15,Colorado,39.550051,-105.782067
2023-06-15,Florida,27.664827,-81.515754
2023-06-15,Connecticut,41.603221,-73.087749
2023-06-15,Alabama,32.318231,-86.902298
2023-06-15,Illinois,40.633125,-89.398528
2023-06-15,Indiana,40.551217,-85.602364
2023-06-15,Kentucky,37.839333,-84.270018
2023-06-15,Iowa,41.878003,-93.097702
2023-06-15,Nevada,38.80261,-116.419389
2023-06-15,Virginia,37.431573,-78.656894
2023-06-15,Pennsylvania,41.203322,-77.194525
2023-06-15,Arizona,34.048928,-111.093731
2023-06-15,New Jersey,40.058324,-74.405661
2023-06-15,Alaska,63.588753,-154.493062
2023-06-15,Hawaii,19.898682,-155.665857
2023-06-15,Minnesota,46.729553,-94.6859
2023-06-15,Oregon,43.804133,-120.554201
2023-06-15,Arkansas,35.20105,-91.831833
2023-06-15,Mississippi,32.354668,-89.398528
2023-06-15,South Dakota,43.969515,-99.901813
2023-06-15,Oklahoma,35.007752,-97.092877
2023-06-15,Montana,46.879682,-110.362566
2023-06-15,New Hampshire,43.193852,-71.572395
2023-06-15,West Virginia,38.597626,-80.454903
2023-06-15,Kansas,39.011902,-98.484246
2023-06-15,Washington,47.751074,-120.740139
2023-06-15,Utah,39.32098,-111.093731
2023-06-15,North Dakota,47.551493,-101.002012
2023-06-16,Georgia,32.157435,-82.907123
2023-06-16,Virginia,37.431573,-78.656894
2023-06-16,North Carolina,35.759573,-79.0193
2023-06-16,Florida,27.664827,-81.515754
2023-06-16,Maine,45.253783,-69.445469
2023-06-16,Vermont,44.558803,-72.577841
2023-06-16,Missouri,37.964253,-91.831833
2023-06-16,Texas,31.968599,-99.901813
2023-06-16,New York,43.299428,-74.217933
2023-06-16,Michigan,44.314844,-85.602364
2023-06-16,Pennsylvania,41.203322,-77.194525
2023-06-16,Rhode Island,41.580095,-71.477429
2023-06-16,Alabama,32.318231,-86.902298
2023-06-16,Illinois,40.633125,-89.398528
2023-06-16,Kentucky,37.839333,-84.270018
2023-06-16,California,36.778261,-119.417932
2023-06-16,Nevada,38.80261,-116.419389
2023-06-16,Colorado,39.550051,-105.782067
2023-06-16,Massachusetts,42.407211,-71.382437
2023-06-16,Tennessee,35.517491,-86.580447
2023-06-16,Mississippi,32.354668,-89.398528
2023-06-16,Utah,39.32098,-111.093731
2023-06-16,Arkansas,35.20105,-91.831833
2023-06-16,Oklahoma,35.007752,-97.092877
2023-06-16,Indiana,40.551217,-85.602364
2023-06-16,New Jersey,40.058324,-74.405661
2023-06-16,New Hampshire,43.193852,-71.572395
2023-06-16,South Carolina,33.836081,-81.163725
2023-06-16,New Mexico,34.97273,-105.032363
2023-06-16,Washington,47.751074,-120.740139
2023-06-16,Wisconsin,43.78444,-88.787868
2023-06-16,North Dakota,47.551493,-101.002012
2023-06-16,Idaho,44.068202,-114.742041
2023-06-16,Minnesota,46.729553,-94.6859
2023-06-16,Nebraska,41.492537,-99.901813
2023-06-16,Wyoming,43.075968,-107.290284
2023-06-16,Oregon,43.804133,-120.554201
2023-06-16,Montana,46.879682,-110.362566
2023-06-16,Maryland,39.045755,-76.641271
2023-06-17,Maine,45.253783,-69.445469
2023-06-17,Florida,27.664827,-81.515754
2023-06-17,Texas,31.968599,-99.901813
2023-06-17,North Carolina,35.759573,-79.0193
2023-06-17,Washington,47.751074,-120.740139
2023-06-17,Mississippi,32.354668,-89.398528
2023-06-17,Georgia,32.157435,-82.907123
2023-06-17,Michigan,44.314844,-85.602364
2023-06-17,Missouri,37.964253,-91.831833
2023-06-17,Kentucky,37.839333,-84.270018
2023-06-17,Louisiana,31.244823,-92.145024
2023-06-17,Puerto Rico,18.220833,-66.590149
2023-06-17,New Jersey,40.058324,-74.405661
2023-06-17,Virginia,37.431573,-78.656894
2023-06-17,Ohio,40.417287,-82.907123
2023-06-17,Nevada,38.80261,-116.419389
2023-06-17,Nebraska,41.492537,-99.901813
2023-06-17,California,36.778261,-119.417932
2023-06-17,Montana,46.879682,-110.362566
2023-06-17,Colorado,39.550051,-105.782067
2023-06-17,Oklahoma,35.007752,-97.092877
2023-06-17,Idaho,44.068202,-114.742041
2023-06-17,Illinois,40.633125,-89.398528
2023-06-17,Maryland,39.045755,-76.641271
2023-06-18,Georgia,32.157435,-82.907123
2023-06-18,New York,43.299428,-74.217933
2023-06-18,Florida,27.664827,-81.515754
2023-06-18,Texas,31.968599,-99.901813
2023-06-18,Missouri,37.964253,-91.831833
2023-06-18,Tennessee,35.517491,-86.580447
2023-06-18,Alabama,32.318231,-86.902298
2023-06-18,Puerto Rico,18.220833,-66.590149
2023-06-18,Nevada,38.80261,-116.419389
2023-06-18,Illinois,40.633125,-89.398528
2023-06-18,North Carolina,35.759573,-79.0193
2023-06-18,Arizona,34.048928,-111.093731
2023-06-18,Ohio,40.417287,-82.907123
2023-06-18,California,36.778261,-119.417932
2023-06-18,Kentucky,37.839333,-84.270018
2023-06-18,Arkansas,35.20105,-91.831833
2023-06-18,Oklahoma,35.007752,-97.092877
2023-06-18,Michigan,44.314844,-85.602364
2023-06-18,Mississippi,32.354668,-89.398528
2023-06-18,Washington,47.751074,-120.740139
2023-06-18,Oregon,43.804133,-120.554201
2023-06-18,Utah,39.32098,-111.093731
2023-06-18,Montana,46.879682,-110.362566
2023-06-18,Colorado,39.550051,-105.782067
2023-06-18,Iowa,41.878003,-93.097702
2023-06-19,Georgia,32.157435,-82.907123
2023-06-19,Virginia,37.431573,-78.656894
2023-06-19,Tennessee,35.517491,-86.580447
2023-06-19,North Carolina,35.759573,-79.0193
2023-06-19,Florida,27.664827,-81.515754
2023-06-19,Pennsylvania,41.203322,-77.194525
2023-06-19,New York,43.299428,-74.217933
2023-06-19,U.S. Virgin Islands,8.3358,64.8963
2023-06-19,Alabama,32.318231,-86.902298
2023-06-19,Massachusetts,42.407211,-71.382437
2023-06-19,Maryland,39.045755,-76.641271
2023-06-19,South Carolina,33.836081,-81.163725
2023-06-19,Nevada,38.80261,-116.419389
2023-06-19,Missouri,37.964253,-91.831833
2023-06-19,Illinois,40.633125,-89.398528
2023-06-19,Washington,47.751074,-120.740139
2023-06-19,Hawaii,19.898682,-155.665857
2023-06-19,Puerto Rico,18.220833,-66.590149
2023-06-19,California,36.778261,-119.417932
2023-06-19,Michigan,44.314844,-85.602364
2023-06-19,Texas,31.968599,-99.901813
2023-06-19,Wisconsin,43.78444,-88.787868
2023-06-19,Kentucky,37.839333,-84.270018
2023-06-19,Mississippi,32.354668,-89.398528
2023-06-19,Arkansas,35.20105,-91.831833
2023-06-19,Louisiana,31.244823,-92.145024
2023-06-19,New Jersey,40.058324,-74.405661
2023-06-19,Indiana,40.551217,-85.602364
2023-06-19,Oklahoma,35.007752,-97.092877
2023-06-19,Colorado,39.550051,-105.782067
2023-06-19,Minnesota,46.729553,-94.6859
2023-06-19,Utah,39.32098,-111.093731
2023-06-19,Nebraska,41.492537,-99.901813
2023-06-19,Iowa,41.878003,-93.097702
2023-06-19,Wyoming,43.075968,-107.290284
2023-06-20,Georgia,32.157435,-82.907123
2023-06-20,Florida,27.664827,-81.515754
2023-06-20,Massachusetts,42.407211,-71.382437
2023-06-20,Montana,46.879682,-110.362566
2023-06-20,Louisiana,31.244823,-92.145024
2023-06-20,Tennessee,35.517491,-86.580447
2023-06-20,Illinois,40.633125,-89.398528
2023-06-20,Alaska,63.588753,-154.493062
2023-06-20,Washington,47.751074,-120.740139
2023-06-20,Texas,31.968599,-99.901813
2023-06-20,Puerto Rico,18.220833,-66.590149
2023-06-20,Mississippi,32.354668,-89.398528
2023-06-20,Alabama,32.318231,-86.902298
2023-06-20,North Carolina,35.759573,-79.0193
2023-06-20,Colorado,39.550051,-105.782067
2023-06-20,North Dakota,47.551493,-101.002012
2023-06-20,Minnesota,46.729553,-94.6859
2023-06-20,Utah,39.32098,-111.093731
2023-06-20,California,36.778261,-119.417932
2023-06-20,Maryland,39.045755,-76.641271
2023-06-20,South Carolina,33.836081,-81.163725
2023-06-20,Kentucky,37.839333,-84.270018
2023-06-20,Nevada,38.80261,-116.419389
2023-06-20,Virginia,37.431573,-78.656894
2023-06-21,New York,43.299428,-74.217933
2023-06-21,Vermont,44.558803,-72.577841
2023-06-21,Georgia,32.157435,-82.907123
2023-06-21,Texas,31.968599,-99.901813
2023-06-21,Kansas,39.011902,-98.484246
2023-06-21,Florida,27.664827,-81.515754
2023-06-21,Colorado,39.550051,-105.782067
2023-06-21,South Carolina,33.836081,-81.163725
2023-06-21,Missouri,37.964253,-91.831833
2023-06-21,California,36.778261,-119.417932
2023-06-21,North Carolina,35.759573,-79.0193
2023-06-21,Virginia,37.431573,-78.656894
2023-06-21,Massachusetts,42.407211,-71.382437
2023-06-21,Utah,39.32098,-111.093731
2023-06-21,Minnesota,46.729553,-94.6859
2023-06-21,Oklahoma,35.007752,-97.092877
2023-06-21,Mississippi,32.354668,-89.398528
2023-06-21,Arkansas,35.20105,-91.831833
2023-06-21,Alabama,32.318231,-86.902298
2023-06-21,Illinois,40.633125,-89.398528
2023-06-21,North Dakota,47.551493,-101.002012
2023-06-21,Tennessee,35.517491,-86.580447
2023-06-21,South Dakota,43.969515,-99.901813
2023-06-21,Louisiana,31.244823,-92.145024
2023-06-21,U.S. Virgin Islands,8.3358,64.8963
2023-06-21,Puerto Rico,18.220833,-66.590149
2023-06-21,New Mexico,34.97273,-105.032363
2023-06-21,Nebraska,41.492537,-99.901813
2023-06-21,Arizona,34.048928,-111.093731
2023-06-21,Idaho,44.068202,-114.742041
2023-06-21,Montana,46.879682,-110.362566
2023-06-21,New Jersey,40.058324,-74.405661
2023-06-21,Maryland,39.045755,-76.641271
2023-06-22,New York,43.299428,-74.217933
2023-06-22,Michigan,44.314844,-85.602364
2023-06-22,South Carolina,33.836081,-81.163725
2023-06-22,Texas,31.968599,-99.901813
2023-06-22,Georgia,32.157435,-82.907123
2023-06-22,Florida,27.664827,-81.515754
2023-06-22,Illinois,40.633125,-89.398528
2023-06-22,Louisiana,31.244823,-92.145024
2023-06-22,Missouri,37.964253,-91.831833
2023-06-22,Oklahoma,35.007752,-97.092877
2023-06-22,North Carolina,35.759573,-79.0193
2023-06-22,Wisconsin,43.78444,-88.787868
2023-06-22,Colorado,39.550051,-105.782067
2023-06-22,California,36.778261,-119.417932
2023-06-22,Iowa,41.878003,-93.097702
2023-06-22,Tennessee,35.517491,-86.580447
2023-06-22,Pennsylvania,41.203322,-77.194525
2023-06-22,New Mexico,34.97273,-105.032363
2023-06-22,Ohio,40.417287,-82.907123
2023-06-22,Arkansas,35.20105,-91.831833
2023-06-22,Nevada,38.80261,-116.419389
2023-06-22,Utah,39.32098,-111.093731
2023-06-22,Virginia,37.431573,-78.656894
2023-06-22,Oregon,43.804133,-120.554201
2023-06-22,Idaho,44.068202,-114.742041
2023-06-22,South Dakota,43.969515,-99.901813
2023-06-22,Minnesota,46.729553,-94.6859
2023-06-22,North Dakota,47.551493,-101.002012
2023-06-22,Vermont,44.558803,-72.577841
2023-06-22,Montana,46.879682,-110.362566
2023-06-22,Kentucky,37.839333,-84.270018
2023-06-22,Maryland,39.045755,-76.641271
2023-06-22,Indiana,40.551217,-85.602364
2023-06-22,Massachusetts,42.407211,-71.382437
2023-06-23,Virginia,37.431573,-78.656894
2023-06-23,North Carolina,35.759573,-79.0193
2023-06-23,New York,43.299428,-74.217933
2023-06-23,Texas,31.968599,-99.901813
2023-06-23,New Jersey,40.058324,-74.405661
2023-06-23,Florida,27.664827,-81.515754
2023-06-23,Pennsylvania,41.203322,-77.194525
2023-06-23,Alabama,32.318231,-86.902298
2023-06-23,Oklahoma,35.007752,-97.092877
2023-06-23,Minnesota,46.729553,-94.6859
2023-06-23,Missouri,37.964253,-91.831833
2023-06-23,Louisiana,31.244823,-92.145024
2023-06-23,Massachusetts,42.407211,-71.382437
2023-06-23,Utah,39.32098,-111.093731
2023-06-23,Georgia,32.157435,-82.907123
2023-06-23,Montana,46.879682,-110.362566
2023-06-23,Maryland,39.045755,-76.641271
2023-06-23,South Dakota,43.969515,-99.901813
2023-06-23,Tennessee,35.517491,-86.580447
2023-06-23,Kentucky,37.839333,-84.270018
2023-06-23,Arkansas,35.20105,-91.831833
2023-06-23,North Dakota,47.551493,-101.002012
2023-06-23,Arizona,34.048928,-111.093731
2023-06-23,South Carolina,33.836081,-81.163725
2023-06-23,Puerto Rico,18.220833,-66.590149
2023-06-23,Nevada,38.80261,-116.419389
2023-06-23,Michigan,44.314844,-85.602364
2023-06-23,Colorado,39.550051,-105.782067
2023-06-23,Illinois,40.633125,-89.398528
2023-06-23,California,36.778261,-119.417932
2023-06-23,Washington,47.751074,-120.740139
2023-06-23,Nebraska,41.492537,-99.901813
2023-06-23,Wyoming,43.075968,-107.290284
2023-06-23,Maine,45.253783,-69.445469
2023-06-24,New York,43.299428,-74.217933
2023-06-24,Florida,27.664827,-81.515754
2023-06-24,Colorado,39.550051,-105.782067
2023-06-24,Virginia,37.431573,-78.656894
2023-06-24,New Jersey,40.058324,-74.405661
2023-06-24,Louisiana,31.244823,-92.145024
2023-06-24,Pennsylvania,41.203322,-77.194525
2023-06-24,Texas,31.968599,-99.901813
2023-06-24,Washington,47.751074,-120.740139
2023-06-24,Hawaii,19.898682,-155.665857
2023-06-24,Nevada,38.80261,-116.419389
2023-06-24,Rhode Island,41.580095,-71.477429
2023-06-24,Massachusetts,42.407211,-71.382437
2023-06-24,South Dakota,43.969515,-99.901813
2023-06-24,Missouri,37.964253,-91.831833
2023-06-24,Illinois,40.633125,-89.398528
2023-06-24,North Carolina,35.759573,-79.0193
2023-06-24,Georgia,32.157435,-82.907123
2023-06-24,Tennessee,35.517491,-86.580447
2023-06-24,Montana,46.879682,-110.362566
2023-06-24,U.S. Virgin Islands,8.3358,64.8963
2023-06-24,Ohio,40.417287,-82.907123
2023-06-24,Michigan,44.314844,-85.602364
2023-06-24,West Virginia,38.597626,-80.454903
2023-06-24,Minnesota,46.729553,-94.6859
2023-06-24,Maryland,39.045755,-76.641271
2023-06-24,Indiana,40.551217,-85.602364
2023-06-25,Georgia,32.157435,-82.907123
2023-06-25,Virginia,37.431573,-78.656894
2023-06-25,New York,43.299428,-74.217933
2023-06-25,North Carolina,35.759573,-79.0193
2023-06-25,Missouri,37.964253,-91.831833
2023-06-25,Kentucky,37.839333,-84.270018
2023-06-25,Alabama,32.318231,-86.902298
2023-06-25,Pennsylvania,41.203322,-77.194525
2023-06-25,Rhode Island,41.580095,-71.477429
2023-06-25,Michigan,44.314844,-85.602364
2023-06-25,Florida,27.664827,-81.515754
2023-06-25,Indiana,40.551217,-85.602364
2023-06-25,Texas,31.968599,-99.901813
2023-06-25,South Carolina,33.836081,-81.163725
2023-06-25,Tennessee,35.517491,-86.580447
2023-06-25,California,36.778261,-119.417932
2023-06-25,Illinois,40.633125,-89.398528
2023-06-25,New Jersey,40.058324,-74.405661
2023-06-25,Hawaii,19.898682,-155.665857
2023-06-25,Massachusetts,42.407211,-71.382437
2023-06-25,Minnesota,46.729553,-94.6859
2023-06-25,Oklahoma,35.007752,-97.092877
2023-06-25,Nebraska,41.492537,-99.901813
2023-06-25,Ohio,40.417287,-82.907123
2023-06-25,Washington,47.751074,-120.740139
2023-06-25,Maryland,39.045755,-76.641271
2023-06-25,Mississippi,32.354668,-89.398528
2023-06-25,Arizona,34.048928,-111.093731
2023-06-25,New Hampshire,43.193852,-71.572395
2023-06-25,Maine,45.253783,-69.445469
2023-06-25,Arkansas,35.20105,-91.831833
2023-06-25,Nevada,38.80261,-116.419389
2023-06-25,Wisconsin,43.78444,-88.787868
2023-06-25,Louisiana,31.244823,-92.145024
2023-06-25,Colorado,39.550051,-105.782067
2023-06-26,New York,43.299428,-74.217933
2023-06-26,Vermont,44.558803,-72.577841
2023-06-26,Pennsylvania,41.203322,-77.194525
2023-06-26,Michigan,44.314844,-85.602364
2023-06-26,New Jersey,40.058324,-74.405661
2023-06-26,North Carolina,35.759573,-79.0193
2023-06-26,Maryland,39.045755,-76.641271
2023-06-26,Connecticut,41.603221,-73.087749
2023-06-26,Ohio,40.417287,-82.907123
2023-06-26,Texas,31.968599,-99.901813
2023-06-26,Indiana,40.551217,-85.602364
2023-06-26,Missouri,37.964253,-91.831833
2023-06-26,Kentucky,37.839333,-84.270018
2023-06-26,South Carolina,33.836081,-81.163725
2023-06-26,Florida,27.664827,-81.515754
2023-06-26,Tennessee,35.517491,-86.580447
2023-06-26,Maine,45.253783,-69.445469
2023-06-26,Louisiana,31.244823,-92.145024
2023-06-26,Nevada,38.80261,-116.419389
2023-06-26,Wisconsin,43.78444,-88.787868
2023-06-26,California,36.778261,-119.417932
2023-06-26,Georgia,32.157435,-82.907123
2023-06-26,Washington,47.751074,-120.740139
2023-06-26,Massachusetts,42.407211,-71.382437
2023-06-26,Illinois,40.633125,-89.398528
2023-06-26,Iowa,41.878003,-93.097702
2023-06-26,Mississippi,32.354668,-89.398528
2023-06-26,Virginia,37.431573,-78.656894
2023-06-26,Oklahoma,35.007752,-97.092877
2023-06-26,Montana,46.879682,-110.362566
2023-06-26,Utah,39.32098,-111.093731
2023-06-26,Minnesota,46.729553,-94.6859
2023-06-26,South Dakota,43.969515,-99.901813
2023-06-26,Colorado,39.550051,-105.782067
2023-06-26,Arkansas,35.20105,-91.831833
2023-06-27,New York,43.299428,-74.217933
2023-06-27,North Carolina,35.759573,-79.0193
2023-06-27,Kentucky,37.839333,-84.270018
2023-06-27,Vermont,44.558803,-72.577841
2023-06-27,Virginia,37.431573,-78.656894
2023-06-27,Pennsylvania,41.203322,-77.194525
2023-06-27,Hawaii,19.898682,-155.665857
2023-06-27,Georgia,32.157435,-82.907123
2023-06-27,Arkansas,35.20105,-91.831833
2023-06-27,New Jersey,40.058324,-74.405661
2023-06-27,Illinois,40.633125,-89.398528
2023-06-27,Nebraska,41.492537,-99.901813
2023-06-27,Florida,27.664827,-81.515754
2023-06-27,Washington,47.751074,-120.740139
2023-06-27,California,36.778261,-119.417932
2023-06-27,Massachusetts,42.407211,-71.382437
2023-06-27,Ohio,40.417287,-82.907123
2023-06-27,Texas,31.968599,-99.901813
2023-06-27,Nevada,38.80261,-116.419389
2023-06-27,Rhode Island,41.580095,-71.477429
2023-06-27,Michigan,44.314844,-85.602364
2023-06-27,Puerto Rico,18.220833,-66.590149
2023-06-27,Iowa,41.878003,-93.097702
2023-06-27,North Dakota,47.551493,-101.002012
2023-06-27,Tennessee,35.517491,-86.580447
2023-06-27,Maryland,39.045755,-76.641271
2023-06-27,Louisiana,31.244823,-92.145024
2023-06-27,Utah,39.32098,-111.093731
2023-06-27,Minnesota,46.729553,-94.6859
2023-06-27,Wisconsin,43.78444,-88.787868
2023-06-27,Colorado,39.550051,-105.782067
2023-06-27,Oklahoma,35.007752,-97.092877
2023-06-27,Oregon,43.804133,-120.554201
2023-06-27,Maine,45.253783,-69.445469
2023-06-28,Vermont,44.558803,-72.577841
2023-06-28,Florida,27.664827,-81.515754
2023-06-28,Pennsylvania,41.203322,-77.194525
2023-06-28,North Carolina,35.759573,-79.0193
2023-06-28,Alaska,63.588753,-154.493062
2023-06-28,Hawaii,19.898682,-155.665857
2023-06-28,Massachusetts,42.407211,-71.382437
2023-06-28,New Jersey,40.058324,-74.405661
2023-06-28,Puerto Rico,18.220833,-66.590149
2023-06-28,Georgia,32.157435,-82.907123
2023-06-28,Indiana,40.551217,-85.602364
2023-06-28,Texas,31.968599,-99.901813
2023-06-28,Colorado,39.550051,-105.782067
2023-06-28,Illinois,40.633125,-89.398528
2023-06-28,Virginia,37.431573,-78.656894
2023-06-28,Oregon,43.804133,-120.554201
2023-06-28,New York,43.299428,-74.217933
2023-06-28,Michigan,44.314844,-85.602364
2023-06-28,North Dakota,47.551493,-101.002012
2023-06-28,Maine,45.253783,-69.445469
2023-06-29,Michigan,44.314844,-85.602364
2023-06-29,Indiana,40.551217,-85.602364
2023-06-29,Iowa,41.878003,-93.097702
2023-06-29,Kentucky,37.839333,-84.270018
2023-06-29,Florida,27.664827,-81.515754
2023-06-29,Illinois,40.633125,-89.398528
2023-06-29,Texas,31.968599,-99.901813
2023-06-29,Louisiana,31.244823,-92.145024
2023-06-29,Nevada,38.80261,-116.419389
2023-06-29,Colorado,39.550051,-105.782067
2023-06-29,Missouri,37.964253,-91.831833
2023-06-29,Wyoming,43.075968,-107.290284
2023-06-29,Oregon,43.804133,-120.554201
2023-06-29,Tennessee,35.517491,-86.580447
2023-06-29,California,36.778261,-119.417932
2023-06-29,Arizona,34.048928,-111.093731
2023-06-29,New York,43.299428,-74.217933
2023-06-29,Utah,39.32098,-111.093731
2023-06-29,Washington,47.751074,-120.740139
2023-06-29,Georgia,32.157435,-82.907123
2023-06-29,Nebraska,41.492537,-99.901813
2023-06-29,North Carolina,35.759573,-79.0193
2023-06-29,Wisconsin,43.78444,-88.787868
2023-06-29,Pennsylvania,41.203322,-77.194525
2023-06-29,Oklahoma,35.007752,-97.092877
2023-06-29,Arkansas,35.20105,-91.831833
2023-06-29,Montana,46.879682,-110.362566
2023-06-29,South Dakota,43.969515,-99.901813
2023-06-29,Puerto Rico,18.220833,-66.590149
2023-06-29,New Jersey,40.058324,-74.405661
2023-06-29,Minnesota,46.729553,-94.6859
2023-06-29,North Dakota,47.551493,-101.002012
2023-06-29,New Mexico,34.97273,-105.032363
2023-06-29,Idaho,44.068202,-114.742041
