origin_temperature,origin_weather_delay
73.45400000000001,0.31666666666666665
73.45400000000001,0.08333333333333333
73.45400000000001,0.4166666666666667
72.77,0.5166666666666667
72.77,0.6
67.838,0.31666666666666665
67.838,0.3
59.828,0.3333333333333333
60.836,0.9833333333333333
68.324,0.6666666666666666
68.324,0.5833333333333334
71.99600000000001,0.18333333333333332
71.99600000000001,0.5666666666666667
71.99600000000001,0.18333333333333332
71.99600000000001,0.3
71.99600000000001,0.36666666666666664
71.99600000000001,2.933333333333333
71.99600000000001,1.95
71.99600000000001,0.25
71.99600000000001,1.1833333333333333
71.99600000000001,1.1666666666666667
71.99600000000001,0.26666666666666666
74.93,0.23333333333333334
74.93,0.06666666666666667
74.93,0.03333333333333333
74.93,0.03333333333333333
74.93,0.11666666666666667
74.93,0.11666666666666667
74.93,1.65
74.93,2.716666666666667
74.93,1.8333333333333333
68.23400000000001,0.4666666666666667
68.23400000000001,0.8666666666666667
68.23400000000001,0.11666666666666667
70.61,0.5833333333333334
70.61,0.5666666666666667
72.10400000000001,0.2833333333333333
72.626,1.3833333333333333
74.138,0.26666666666666666
74.138,0.5833333333333334
74.138,0.48333333333333334
74.138,0.3
74.138,0.7166666666666667
74.138,2.15
76.982,0.6166666666666667
76.982,0.5
76.982,0.4
76.73,0.5666666666666667
76.73,1.6166666666666667
76.73,0.4166666666666667
76.73,0.18333333333333332
76.73,0.23333333333333334
76.388,1.4666666666666666
76.388,7.616666666666666
76.388,0.6166666666666667
76.388,0.16666666666666666
76.388,3.4833333333333334
74.49799999999999,0.6666666666666666
74.49799999999999,0.35
74.49799999999999,1.1333333333333333
74.49799999999999,0.05
74.49799999999999,0.5166666666666667
74.49799999999999,0.5166666666666667
74.49799999999999,0.35
74.49799999999999,0.8
71.50999999999999,0.3333333333333333
71.50999999999999,0.45
71.50999999999999,23.733333333333334
71.50999999999999,29.116666666666667
71.50999999999999,25.366666666666667
71.50999999999999,0.31666666666666665
73.994,1.4333333333333333
73.994,0.4666666666666667
73.994,1.0833333333333333
73.994,1.1
73.994,1.45
73.994,0.7
73.994,0.2833333333333333
73.994,0.13333333333333333
73.994,0.65
63.86,0.15
63.86,2.9166666666666665
63.86,9.95
63.86,2.0833333333333335
63.86,0.06666666666666667
63.86,0.11666666666666667
69.89,4.2
69.89,7.366666666666666
69.89,3.3666666666666667
69.89,0.36666666666666664
69.89,0.25
69.89,0.7833333333333333
72.608,0.3
72.608,19.8
72.608,0.2
72.608,0.36666666666666664
72.608,0.5
72.608,0.38333333333333336
72.608,0.5666666666666667
67.208,1.0833333333333333
62.456,1.7
62.456,1.8166666666666667
62.456,0.4666666666666667
62.456,0.08333333333333333
62.456,0.31666666666666665
63.518,0.6166666666666667
63.518,0.8333333333333334
63.518,0.15
63.518,1.5333333333333334
63.518,2.9166666666666665
63.518,2.5833333333333335
63.518,0.7
57.47,0.7
56.03,0.23333333333333334
62.312,0.4166666666666667
62.312,1.8166666666666667
68.414,2.783333333333333
68.414,0.5166666666666667
68.414,0.36666666666666664
66.65,0.6333333333333333
66.65,0.9333333333333333
66.65,0.18333333333333332
66.65,0.5666666666666667
66.65,0.38333333333333336
66.65,0.016666666666666666
66.65,0.05
66.65,0.9166666666666666
66.65,0.05
66.65,0.1
66.65,0.9333333333333333
66.65,0.5666666666666667
66.65,0.2833333333333333
66.65,0.03333333333333333
66.65,2.8333333333333335
66.65,0.9
66.65,0.11666666666666667
66.65,0.5333333333333333
66.65,1.55
66.65,0.4
66.65,0.16666666666666666
66.65,0.16666666666666666
66.65,0.16666666666666666
66.65,2.25
66.65,0.016666666666666666
66.65,0.1
66.65,0.45
66.65,1.2
66.65,0.43333333333333335
66.65,0.38333333333333336
66.65,0.08333333333333333
66.65,0.4
66.65,0.11666666666666667
55.22,0.38333333333333336
55.22,0.18333333333333332
55.22,0.11666666666666667
57.11,0.5333333333333333
67.676,0.03333333333333333
70.916,0.08333333333333333
70.916,0.8166666666666667
70.916,6.683333333333334
70.916,0.4
70.916,0.21666666666666667
70.916,1.1166666666666667
70.916,1.3666666666666667
70.916,0.6333333333333333
70.916,0.9833333333333333
70.916,0.4166666666666667
74.858,0.13333333333333333
74.858,6.166666666666667
74.858,0.4166666666666667
74.858,0.06666666666666667
74.858,1.1
74.858,0.18333333333333332
74.858,0.06666666666666667
74.858,0.016666666666666666
74.858,0.5
74.858,0.55
74.858,0.4
74.858,0.3
71.672,0.36666666666666664
71.672,0.1
71.672,6.7
71.672,1.3666666666666667
71.672,3.85
71.672,3.1166666666666667
71.672,2.2666666666666666
71.672,0.0
71.672,1.2333333333333334
71.672,0.08333333333333333
71.672,0.45
71.672,0.4166666666666667
71.672,0.18333333333333332
71.672,1.45
69.134,0.16666666666666666
71.50999999999999,0.5333333333333333
71.50999999999999,0.6666666666666666
71.50999999999999,0.5833333333333334
71.50999999999999,0.6666666666666666
71.50999999999999,0.5333333333333333
71.50999999999999,0.9666666666666667
71.50999999999999,0.48333333333333334
71.50999999999999,0.18333333333333332
71.50999999999999,1.2166666666666666
74.678,2.45
74.678,0.4166666666666667
74.678,13.433333333333334
74.678,0.36666666666666664
74.678,0.75
74.678,0.05
74.678,1.3666666666666667
74.678,0.5333333333333333
74.678,0.5166666666666667
74.678,0.15
73.184,0.06666666666666667
73.184,1.95
73.184,0.9666666666666667
73.184,0.4
73.184,4.5
73.184,0.06666666666666667
75.56,0.25
75.56,1.5833333333333333
75.56,0.7166666666666667
74.30000000000001,0.5166666666666667
74.30000000000001,0.5166666666666667
74.30000000000001,4.133333333333334
74.30000000000001,0.5166666666666667
74.30000000000001,0.45
74.30000000000001,6.316666666666666
74.30000000000001,0.4166666666666667
74.30000000000001,2.283333333333333
72.644,0.35
72.644,0.7666666666666667
72.644,0.18333333333333332
72.644,0.4
72.644,0.3
77.702,2.0166666666666666
77.702,0.2833333333333333
77.702,0.5166666666666667
77.702,1.3166666666666667
77.702,3.066666666666667
77.702,1.5166666666666666
77.702,0.38333333333333336
77.702,0.26666666666666666
77.702,0.8666666666666667
77.702,1.15
77.702,1.9333333333333333
77.702,0.2833333333333333
77.702,0.05
77.702,1.7
77.702,1.7833333333333334
77.702,0.45
77.702,0.2
77.702,2.75
77.702,2.4833333333333334
77.702,0.75
77.702,1.8666666666666667
77.702,0.45
77.702,0.8833333333333333
77.702,0.9166666666666666
77.702,1.4666666666666666
77.702,1.55
77.702,0.9
77.702,1.2666666666666666
77.702,1.7666666666666666
77.702,1.55
77.702,0.5666666666666667
77.702,0.95
77.702,1.9833333333333334
77.702,3.2333333333333334
77.702,2.3333333333333335
77.702,0.9
77.702,2.316666666666667
77.702,0.9833333333333333
77.702,0.3333333333333333
77.702,0.8
77.702,1.8666666666666667
77.702,0.2833333333333333
77.702,2.5833333333333335
77.702,0.36666666666666664
77.702,17.183333333333334
77.702,2.466666666666667
77.702,1.0833333333333333
77.702,1.4833333333333334
77.702,0.38333333333333336
77.702,0.45
77.702,0.03333333333333333
77.702,0.11666666666666667
77.702,1.6333333333333333
77.702,1.1333333333333333
77.702,0.9833333333333333
77.702,1.1833333333333333
77.702,0.16666666666666666
77.702,2.9833333333333334
77.702,1.6833333333333333
77.702,0.23333333333333334
77.702,1.1333333333333333
77.702,0.11666666666666667
77.702,0.05
77.702,0.65
77.702,1.3666666666666667
77.702,2.75
77.702,0.48333333333333334
77.702,0.26666666666666666
77.702,0.06666666666666667
77.702,0.45
77.702,2.5833333333333335
77.702,0.8
77.702,0.05
77.702,0.43333333333333335
77.702,1.7666666666666666
77.702,0.31666666666666665
77.702,0.4
77.702,1.0333333333333334
77.702,0.38333333333333336
77.702,1.2
77.702,19.25
77.702,1.7666666666666666
77.702,18.55
77.702,0.31666666666666665
77.702,0.2833333333333333
77.702,0.15
77.702,0.55
77.702,3.4166666666666665
77.702,3.0
77.162,0.08333333333333333
77.162,0.15
77.162,0.3333333333333333
77.162,2.183333333333333
77.162,0.08333333333333333
77.162,0.06666666666666667
77.162,0.13333333333333333
77.162,0.6333333333333333
77.162,0.48333333333333334
77.162,0.25
77.162,1.5833333333333333
77.162,0.4666666666666667
77.162,0.08333333333333333
77.162,0.38333333333333336
77.162,0.08333333333333333
77.162,0.38333333333333336
77.162,1.1833333333333333
77.162,0.7666666666666667
77.162,0.45
77.162,0.13333333333333333
77.162,0.25
77.162,2.933333333333333
77.162,0.8
77.162,0.45
77.162,0.5666666666666667
77.162,0.35
77.162,4.516666666666667
77.162,0.18333333333333332
77.162,0.11666666666666667
77.162,0.06666666666666667
77.162,0.36666666666666664
77.162,0.15
77.162,0.9
77.162,3.5
77.162,0.7
77.162,0.4166666666666667
77.162,0.03333333333333333
77.162,0.26666666666666666
77.162,0.06666666666666667
77.162,0.15
77.162,0.6333333333333333
77.162,0.1
77.162,0.1
77.162,0.4
77.162,0.6
77.162,0.26666666666666666
77.162,0.016666666666666666
77.162,0.21666666666666667
77.162,0.15
77.162,0.6166666666666667
77.162,0.7333333333333333
77.162,0.48333333333333334
77.162,17.533333333333335
77.162,5.733333333333333
77.162,1.4166666666666667
77.162,1.0
77.162,0.4666666666666667
77.162,0.15
77.162,1.1166666666666667
77.162,1.2
77.162,0.2833333333333333
73.724,0.25
73.724,0.16666666666666666
73.724,1.0833333333333333
73.724,0.13333333333333333
73.724,0.6833333333333333
73.724,0.2
73.724,0.21666666666666667
73.724,0.25
73.724,0.06666666666666667
73.724,0.23333333333333334
73.724,2.7333333333333334
73.724,0.1
73.724,1.6333333333333333
73.724,0.95
73.724,0.38333333333333336
73.724,0.35
73.724,0.21666666666666667
73.724,0.15
73.724,0.43333333333333335
73.724,1.2
73.724,0.18333333333333332
73.724,0.9166666666666666
73.724,0.6
73.724,0.8166666666666667
73.724,0.016666666666666666
73.724,1.55
73.724,0.9333333333333333
73.724,3.95
73.724,1.0333333333333334
73.724,0.31666666666666665
73.724,0.7833333333333333
73.724,0.43333333333333335
73.724,0.26666666666666666
73.724,0.18333333333333332
73.724,0.06666666666666667
73.724,2.5833333333333335
73.724,0.18333333333333332
73.724,0.15
73.724,0.16666666666666666
73.724,0.4166666666666667
73.724,0.21666666666666667
73.724,0.6
73.724,0.5
73.724,0.3333333333333333
73.724,0.15
73.724,0.38333333333333336
73.724,0.15
73.724,0.4
73.724,0.38333333333333336
73.724,0.75
73.724,0.5333333333333333
73.724,1.1
73.724,0.5833333333333334
73.724,1.2666666666666666
73.724,0.5
73.724,0.18333333333333332
75.686,0.2833333333333333
75.686,0.9
75.686,0.35
75.686,0.43333333333333335
75.686,0.3
75.686,0.13333333333333333
75.686,0.38333333333333336
75.686,0.13333333333333333
75.686,0.05
75.686,0.03333333333333333
75.686,1.6
75.686,0.23333333333333334
75.686,0.26666666666666666
75.686,0.26666666666666666
75.686,0.3
75.686,0.7166666666666667
75.686,0.26666666666666666
75.686,0.05
75.686,0.03333333333333333
75.686,0.9666666666666667
75.686,0.6666666666666666
75.686,0.08333333333333333
75.686,0.03333333333333333
75.686,0.3333333333333333
75.686,0.4
75.686,0.23333333333333334
75.686,1.5
75.686,0.11666666666666667
75.686,0.35
75.686,0.016666666666666666
75.686,0.2833333333333333
75.686,0.15
75.686,0.26666666666666666
75.686,0.13333333333333333
75.686,0.31666666666666665
75.686,0.05
75.686,0.6666666666666666
75.686,0.16666666666666666
75.686,0.05
75.686,0.16666666666666666
75.686,0.3333333333333333
75.686,1.45
75.686,1.2166666666666666
75.686,0.016666666666666666
75.686,0.16666666666666666
78.35,0.06666666666666667
78.35,0.06666666666666667
78.35,0.16666666666666666
78.35,0.6166666666666667
78.188,0.15
78.188,0.25
78.188,0.18333333333333332
78.188,0.03333333333333333
78.188,0.05
78.188,0.9333333333333333
78.188,0.5833333333333334
78.188,4.35
78.188,0.08333333333333333
78.188,0.18333333333333332
78.188,0.13333333333333333
78.188,0.21666666666666667
78.188,0.55
78.188,0.8333333333333334
78.188,0.85
78.188,6.266666666666667
78.188,4.45
78.188,0.7
78.188,6.066666666666666
78.188,1.2
78.188,1.4333333333333333
78.188,0.06666666666666667
78.188,0.06666666666666667
78.188,0.06666666666666667
78.188,2.1666666666666665
78.188,0.38333333333333336
78.188,1.0666666666666667
78.188,2.966666666666667
78.188,0.13333333333333333
78.188,0.5833333333333334
78.188,0.03333333333333333
78.188,1.1166666666666667
78.188,0.1
78.188,2.1166666666666667
78.188,0.2
78.188,0.08333333333333333
78.188,0.6666666666666666
78.188,0.6
78.188,0.6166666666666667
78.188,0.38333333333333336
78.188,0.48333333333333334
78.188,0.18333333333333332
78.188,0.35
78.188,0.2
78.188,0.31666666666666665
78.188,2.9166666666666665
78.188,2.216666666666667
78.188,0.1
78.188,0.2833333333333333
78.188,0.4166666666666667
78.188,0.016666666666666666
78.188,0.35
78.188,0.11666666666666667
78.188,0.85
78.188,0.06666666666666667
78.188,0.05
78.188,0.4166666666666667
78.188,0.2833333333333333
78.188,0.08333333333333333
78.188,3.8
78.188,0.05
78.188,0.18333333333333332
78.188,0.1
78.188,0.25
78.188,0.5166666666666667
78.188,0.2
78.188,4.466666666666667
78.188,0.7166666666666667
78.188,0.9
78.188,1.05
79.48400000000001,0.5
79.48400000000001,0.8666666666666667
79.48400000000001,0.3
79.48400000000001,0.016666666666666666
79.48400000000001,0.16666666666666666
79.48400000000001,0.2
79.48400000000001,0.3333333333333333
79.48400000000001,0.25
79.48400000000001,1.0666666666666667
79.48400000000001,0.2833333333333333
79.48400000000001,0.5833333333333334
79.48400000000001,0.6833333333333333
79.48400000000001,0.7833333333333333
79.48400000000001,1.0666666666666667
79.48400000000001,0.3333333333333333
79.48400000000001,0.3333333333333333
79.48400000000001,0.1
79.48400000000001,1.0333333333333334
79.48400000000001,0.43333333333333335
79.48400000000001,0.5333333333333333
79.48400000000001,0.2
79.48400000000001,0.4166666666666667
79.48400000000001,0.16666666666666666
79.48400000000001,0.4666666666666667
79.48400000000001,1.2833333333333334
79.48400000000001,0.38333333333333336
79.48400000000001,1.3
79.48400000000001,0.03333333333333333
79.48400000000001,1.3
79.48400000000001,0.11666666666666667
79.48400000000001,0.5833333333333334
79.48400000000001,0.43333333333333335
79.48400000000001,0.6166666666666667
79.48400000000001,0.05
78.926,0.35
78.926,0.05
78.926,0.16666666666666666
78.926,0.85
78.926,4.883333333333334
78.926,0.4
78.926,1.0333333333333334
78.926,0.3
78.926,0.15
78.926,0.38333333333333336
78.926,0.55
78.926,1.8
78.926,0.5166666666666667
78.926,0.2833333333333333
78.926,0.15
78.926,0.21666666666666667
78.926,0.2833333333333333
78.926,0.06666666666666667
78.926,1.5666666666666667
78.926,0.13333333333333333
78.926,0.03333333333333333
78.926,2.033333333333333
78.926,0.7166666666666667
78.926,1.2333333333333334
78.926,1.3333333333333333
78.926,0.6333333333333333
78.926,1.7666666666666666
78.926,0.05
78.926,0.21666666666666667
78.926,0.2833333333333333
78.926,0.4666666666666667
78.926,0.3333333333333333
78.926,0.4666666666666667
78.926,0.3333333333333333
78.926,1.3166666666666667
78.926,0.2
78.926,1.3
78.926,0.5166666666666667
78.926,1.4
78.926,0.26666666666666666
78.926,0.18333333333333332
78.926,1.0666666666666667
78.926,0.2
78.926,0.3
78.926,4.45
78.926,1.1
78.926,0.43333333333333335
78.926,1.0333333333333334
78.926,0.03333333333333333
78.926,0.8
78.926,1.6333333333333333
78.926,0.38333333333333336
78.926,3.066666666666667
78.926,2.2
78.926,0.8833333333333333
78.926,0.6
78.926,1.0
78.926,0.75
78.926,1.45
78.926,1.8166666666666667
78.926,0.8666666666666667
78.926,0.25
78.926,14.616666666666667
78.926,4.783333333333333
78.926,1.1333333333333333
78.926,0.9166666666666666
78.926,0.16666666666666666
78.926,1.35
78.926,1.2833333333333334
78.926,0.31666666666666665
78.926,0.6
78.926,0.9833333333333333
78.926,0.6166666666666667
78.926,0.8333333333333334
78.926,0.95
78.926,0.6
78.926,0.45
78.926,0.5333333333333333
78.926,0.9333333333333333
78.926,0.3333333333333333
78.926,0.31666666666666665
78.926,0.21666666666666667
78.926,0.3
78.926,0.2833333333333333
78.926,1.75
78.926,0.5
78.926,0.2833333333333333
78.926,1.75
78.926,0.16666666666666666
78.926,1.0
78.926,0.6666666666666666
78.926,0.7666666666666667
78.926,0.21666666666666667
78.926,1.0333333333333334
78.926,1.0166666666666666
78.926,1.25
78.926,0.16666666666666666
78.926,1.15
78.926,0.4
78.80000000000001,0.2
78.80000000000001,0.6333333333333333
78.80000000000001,0.5
78.80000000000001,0.6
78.80000000000001,0.43333333333333335
78.80000000000001,0.8666666666666667
78.80000000000001,0.15
78.80000000000001,1.1333333333333333
78.80000000000001,0.65
78.80000000000001,0.9166666666666666
78.80000000000001,0.85
78.80000000000001,0.5
78.80000000000001,0.65
78.80000000000001,0.016666666666666666
78.80000000000001,0.06666666666666667
78.80000000000001,0.7166666666666667
78.80000000000001,1.1666666666666667
78.80000000000001,0.5833333333333334
78.80000000000001,0.7666666666666667
78.80000000000001,0.13333333333333333
78.80000000000001,0.7666666666666667
78.80000000000001,0.48333333333333334
78.80000000000001,0.26666666666666666
78.80000000000001,0.1
78.80000000000001,1.2
78.80000000000001,0.43333333333333335
78.80000000000001,0.6166666666666667
78.80000000000001,1.95
78.80000000000001,0.43333333333333335
78.80000000000001,0.5166666666666667
78.80000000000001,1.1
78.80000000000001,0.9333333333333333
78.80000000000001,1.3666666666666667
78.80000000000001,0.016666666666666666
78.80000000000001,1.0166666666666666
78.80000000000001,1.5666666666666667
78.80000000000001,0.8166666666666667
78.80000000000001,0.25
78.80000000000001,0.13333333333333333
78.80000000000001,1.1
78.80000000000001,0.31666666666666665
78.80000000000001,0.15
78.80000000000001,0.6666666666666666
78.80000000000001,5.45
78.80000000000001,0.8333333333333334
78.80000000000001,0.1
78.80000000000001,0.23333333333333334
78.80000000000001,0.15
78.80000000000001,0.1
78.80000000000001,0.2
78.80000000000001,0.6333333333333333
78.80000000000001,0.6166666666666667
78.80000000000001,1.0
78.80000000000001,0.26666666666666666
78.80000000000001,1.5166666666666666
78.80000000000001,0.016666666666666666
78.80000000000001,2.7
78.80000000000001,0.06666666666666667
78.80000000000001,0.9
78.80000000000001,1.0666666666666667
78.80000000000001,3.0166666666666666
78.80000000000001,1.5
78.80000000000001,1.9166666666666667
78.80000000000001,0.4666666666666667
78.80000000000001,1.8166666666666667
78.80000000000001,0.7166666666666667
78.80000000000001,1.3333333333333333
78.80000000000001,0.5
78.80000000000001,0.23333333333333334
78.80000000000001,1.3833333333333333
78.80000000000001,0.5333333333333333
78.80000000000001,1.0
78.80000000000001,0.38333333333333336
78.80000000000001,0.36666666666666664
78.80000000000001,0.7833333333333333
78.80000000000001,0.03333333333333333
78.80000000000001,0.06666666666666667
78.80000000000001,0.43333333333333335
78.80000000000001,1.9666666666666666
78.80000000000001,0.05
78.80000000000001,0.15
78.80000000000001,0.38333333333333336
78.80000000000001,0.16666666666666666
78.80000000000001,0.25
78.80000000000001,0.4666666666666667
78.80000000000001,0.8
78.80000000000001,0.6
78.80000000000001,0.13333333333333333
78.80000000000001,0.16666666666666666
78.80000000000001,1.6833333333333333
78.80000000000001,0.43333333333333335
78.80000000000001,0.2
78.80000000000001,3.433333333333333
78.80000000000001,0.55
78.80000000000001,1.25
78.80000000000001,3.433333333333333
78.80000000000001,0.016666666666666666
78.80000000000001,1.9
78.80000000000001,0.8833333333333333
78.80000000000001,1.1
78.80000000000001,0.21666666666666667
78.80000000000001,0.7666666666666667
78.80000000000001,1.3333333333333333
78.80000000000001,0.85
78.80000000000001,0.2
78.80000000000001,0.65
78.80000000000001,0.55
78.80000000000001,0.5666666666666667
78.80000000000001,1.05
78.80000000000001,0.1
78.80000000000001,1.3
78.80000000000001,0.9333333333333333
78.80000000000001,1.1666666666666667
78.80000000000001,0.08333333333333333
78.80000000000001,0.13333333333333333
78.80000000000001,0.13333333333333333
78.80000000000001,0.9666666666666667
78.80000000000001,1.0
78.80000000000001,0.03333333333333333
78.80000000000001,0.4166666666666667
78.80000000000001,0.1
78.80000000000001,0.26666666666666666
78.80000000000001,0.3333333333333333
78.80000000000001,1.1
78.80000000000001,0.7
78.80000000000001,0.21666666666666667
78.80000000000001,3.25
78.80000000000001,1.2833333333333334
78.80000000000001,0.7333333333333333
78.80000000000001,0.23333333333333334
78.80000000000001,0.55
78.80000000000001,0.95
78.80000000000001,0.9833333333333333
78.80000000000001,0.25
78.80000000000001,0.9
78.80000000000001,0.3333333333333333
78.98,0.43333333333333335
78.98,0.5333333333333333
78.98,0.75
78.98,1.2166666666666666
78.98,0.13333333333333333
78.98,0.25
78.98,0.9166666666666666
78.98,0.6
78.98,1.4666666666666666
78.98,0.2833333333333333
78.98,2.95
78.98,0.2
78.98,1.7
78.98,1.3166666666666667
78.98,0.45
78.98,0.5
78.98,1.2833333333333334
78.98,0.08333333333333333
78.98,0.3
78.98,0.6833333333333333
78.98,0.26666666666666666
78.98,0.7166666666666667
78.98,0.13333333333333333
78.98,0.2833333333333333
78.98,0.15
78.98,0.35
78.98,0.5166666666666667
78.98,0.15
78.98,1.5333333333333334
78.98,0.4
78.98,0.36666666666666664
78.98,0.8
78.98,0.15
78.98,0.48333333333333334
78.98,0.016666666666666666
78.98,0.03333333333333333
78.98,0.08333333333333333
78.98,1.95
78.98,0.43333333333333335
78.98,0.2833333333333333
78.98,0.08333333333333333
78.98,3.0833333333333335
78.98,0.1
78.98,0.4666666666666667
78.98,0.7833333333333333
78.98,0.3333333333333333
78.98,0.5666666666666667
78.98,0.8666666666666667
78.98,0.8166666666666667
78.98,0.18333333333333332
78.98,0.2
78.98,0.1
78.98,0.11666666666666667
78.98,0.7666666666666667
78.98,0.3
78.98,0.18333333333333332
78.98,0.11666666666666667
78.98,0.9833333333333333
78.98,0.43333333333333335
78.98,0.36666666666666664
78.98,0.13333333333333333
78.98,0.3333333333333333
78.98,0.03333333333333333
78.98,0.25
78.98,0.25
78.98,0.13333333333333333
78.98,0.2833333333333333
78.98,0.23333333333333334
78.98,0.26666666666666666
78.98,1.6333333333333333
78.98,0.31666666666666665
78.98,0.25
78.98,0.9166666666666666
78.98,0.5833333333333334
78.98,0.38333333333333336
78.98,1.05
78.98,0.36666666666666664
76.51400000000001,0.9
76.51400000000001,0.5333333333333333
76.51400000000001,0.3
76.51400000000001,1.0166666666666666
76.51400000000001,0.75
76.51400000000001,0.016666666666666666
76.51400000000001,0.48333333333333334
76.51400000000001,0.6
76.51400000000001,0.6
76.51400000000001,1.8333333333333333
76.51400000000001,0.9833333333333333
76.51400000000001,1.6833333333333333
76.51400000000001,0.36666666666666664
76.51400000000001,0.4
76.51400000000001,1.2166666666666666
76.51400000000001,0.2
76.51400000000001,1.35
76.51400000000001,0.6
76.51400000000001,0.5
76.51400000000001,1.7333333333333334
76.51400000000001,0.36666666666666664
76.51400000000001,0.25
76.51400000000001,0.36666666666666664
76.51400000000001,0.16666666666666666
76.51400000000001,0.38333333333333336
76.51400000000001,2.45
76.51400000000001,0.016666666666666666
76.51400000000001,1.2
76.51400000000001,0.8333333333333334
76.51400000000001,0.8333333333333334
76.51400000000001,3.5833333333333335
76.51400000000001,0.0
76.51400000000001,0.7
76.51400000000001,1.0833333333333333
76.51400000000001,0.25
76.51400000000001,1.95
76.51400000000001,1.9
76.51400000000001,0.9666666666666667
76.51400000000001,1.1833333333333333
76.51400000000001,5.45
76.51400000000001,0.15
76.51400000000001,0.36666666666666664
76.51400000000001,0.03333333333333333
76.51400000000001,0.25
76.51400000000001,2.2
76.51400000000001,0.16666666666666666
76.51400000000001,0.48333333333333334
76.51400000000001,0.26666666666666666
76.51400000000001,0.26666666666666666
76.51400000000001,1.1333333333333333
76.51400000000001,0.4666666666666667
76.51400000000001,0.5
76.51400000000001,0.8
76.51400000000001,0.2833333333333333
76.51400000000001,0.3
76.51400000000001,0.5333333333333333
76.51400000000001,0.5666666666666667
76.51400000000001,0.36666666666666664
76.51400000000001,0.03333333333333333
76.51400000000001,0.15
76.51400000000001,0.3
76.51400000000001,3.2333333333333334
76.51400000000001,0.16666666666666666
76.51400000000001,0.4166666666666667
76.51400000000001,0.25
76.51400000000001,0.16666666666666666
76.51400000000001,2.466666666666667
76.51400000000001,2.066666666666667
76.51400000000001,1.2333333333333334
76.51400000000001,0.7
76.51400000000001,1.2
76.51400000000001,0.43333333333333335
76.51400000000001,5.25
76.51400000000001,0.2
76.51400000000001,0.2
76.51400000000001,0.16666666666666666
76.51400000000001,0.7166666666666667
76.51400000000001,2.25
76.51400000000001,1.0666666666666667
76.51400000000001,0.9
76.51400000000001,0.26666666666666666
76.51400000000001,5.066666666666666
76.51400000000001,1.45
76.51400000000001,2.0
76.51400000000001,0.31666666666666665
76.51400000000001,1.35
76.51400000000001,2.566666666666667
76.51400000000001,1.2666666666666666
76.51400000000001,0.6666666666666666
76.51400000000001,0.3
76.51400000000001,0.38333333333333336
76.51400000000001,1.9833333333333334
76.51400000000001,0.1
76.51400000000001,1.05
76.51400000000001,0.48333333333333334
76.51400000000001,0.23333333333333334
76.51400000000001,0.2833333333333333
76.51400000000001,0.26666666666666666
76.51400000000001,1.1833333333333333
76.51400000000001,0.5833333333333334
76.51400000000001,0.55
76.51400000000001,0.15
77.756,0.23333333333333334
77.756,0.8333333333333334
77.756,0.8833333333333333
77.756,0.6166666666666667
77.756,0.75
