FL_DATE,state,latitude,longitude,temperature
2022-01-05,Oregon,43.804133,-120.554201,1.27
2022-01-05,Pennsylvania,41.203322,-77.194525,-0.35
2022-01-05,Rhode Island,41.580095,-71.477429,4.02
2022-01-05,South Carolina,33.836081,-81.163725,6.8
2022-01-05,South Dakota,43.969515,-99.901813,-16.39
2022-01-05,Tennessee,35.517491,-86.580447,7.07
2022-01-05,Texas,31.968599,-99.901813,9.75
2022-01-05,Utah,39.32098,-111.093731,-4.57
2022-01-05,Virginia,37.431573,-78.656894,0.17
2022-01-05,Washington,47.751074,-120.740139,-3.51
2022-01-05,West Virginia,38.597626,-80.454903,4.08
2022-01-05,Wisconsin,43.78444,-88.787868,-5.55
2022-01-05,Wyoming,43.075968,-107.290284,-12.76
2022-01-06,Arizona,34.048928,-111.093731,6.28
2022-01-06,California,36.778261,-119.417932,8.8
2022-01-06,Colorado,39.550051,-105.782067,-8.33
2022-01-06,Florida,27.664827,-81.515754,18.32
2022-01-06,Georgia,32.157435,-82.907123,10.58
2022-01-06,Hawaii,19.898682,-155.665857,16.21
2022-01-06,Idaho,44.068202,-114.742041,-5.23
2022-01-06,Illinois,40.633125,-89.398528,-12.31
2022-01-06,Iowa,41.878003,-93.097702,-16.4
2022-01-06,Kansas,39.011902,-98.484246,-11.12
2022-01-06,Kentucky,37.839333,-84.270018,-1.94
2022-01-06,Maryland,39.045755,-76.641271,2.6
2022-01-06,Massachusetts,42.407211,-71.382437,1.76
2022-01-06,Michigan,44.314844,-85.602364,-9.46
2022-01-06,Minnesota,46.729553,-94.6859,-22.63
2022-01-06,Mississippi,32.354668,-89.398528,11.7
2022-01-06,Missouri,37.964253,-91.831833,-7.21
2022-01-06,Montana,46.879682,-110.362566,-15.08
2022-01-06,Nebraska,41.492537,-99.901813,-17.19
2022-01-06,Nevada,38.80261,-116.419389,0.37
2022-01-06,New Jersey,40.058324,-74.405661,2.9
2022-01-06,New Mexico,34.97273,-105.032363,2.94
2022-01-06,New York,43.299428,-74.217933,-3.21
2022-01-06,North Carolina,35.759573,-79.0193,8.49
2022-01-06,North Dakota,47.551493,-101.002012,-28.69
2022-01-06,Ohio,40.417287,-82.907123,-7.64
2022-01-06,Oklahoma,35.007752,-97.092877,-2.51
2022-01-06,Oregon,43.804133,-120.554201,2.88
2022-01-06,Pennsylvania,41.203322,-77.194525,-1.82
2022-01-06,Rhode Island,41.580095,-71.477429,4.19
2022-01-06,South Carolina,33.836081,-81.163725,8.55
2022-01-06,South Dakota,43.969515,-99.901813,-19.6
2022-01-06,Tennessee,35.517491,-86.580447,0.54
2022-01-06,Texas,31.968599,-99.901813,3.39
2022-01-06,Utah,39.32098,-111.093731,0.57
2022-01-06,Virginia,37.431573,-78.656894,5.27
2022-01-06,Washington,47.751074,-120.740139,-4.45
2022-01-06,Wisconsin,43.78444,-88.787868,-10.17
2022-01-06,Wyoming,43.075968,-107.290284,-17.12
2022-01-07,Alaska,63.588753,-154.493062,-24.23
2022-01-07,Arizona,34.048928,-111.093731,6.89
2022-01-07,California,36.778261,-119.417932,9.03
2022-01-07,Colorado,39.550051,-105.782067,-4.21
2022-01-07,Connecticut,41.603221,-73.087749,-2.73
2022-01-07,Florida,27.664827,-81.515754,20.96
2022-01-07,Georgia,32.157435,-82.907123,8.95
2022-01-07,Hawaii,19.898682,-155.665857,16.58
2022-01-07,Idaho,44.068202,-114.742041,-3.2
2022-01-07,Illinois,40.633125,-89.398528,-15.72
2022-01-07,Indiana,40.551217,-85.602364,-11.76
2022-01-07,Iowa,41.878003,-93.097702,-19.05
2022-01-07,Kentucky,37.839333,-84.270018,-9.03
2022-01-07,Louisiana,31.244823,-92.145024,4.23
2022-01-07,Maine,45.253783,-69.445469,-6.76
2022-01-07,Maryland,39.045755,-76.641271,-1.25
2022-01-07,Massachusetts,42.407211,-71.382437,-1.83
2022-01-07,Michigan,44.314844,-85.602364,-13.61
2022-01-07,Minnesota,46.729553,-94.6859,-27.89
2022-01-07,Missouri,37.964253,-91.831833,-9.25
2022-01-07,Montana,46.879682,-110.362566,1.82
2022-01-07,Nebraska,41.492537,-99.901813,-10.88
2022-01-07,Nevada,38.80261,-116.419389,1.41
2022-01-07,New Hampshire,43.193852,-71.572395,-2.56
2022-01-07,New Jersey,40.058324,-74.405661,-0.87
2022-01-07,New Mexico,34.97273,-105.032363,8.52
2022-01-07,New York,43.299428,-74.217933,-5.5
2022-01-07,North Carolina,35.759573,-79.0193,5.44
2022-01-07,North Dakota,47.551493,-101.002012,-25.27
2022-01-07,Ohio,40.417287,-82.907123,-8.32
2022-01-07,Pennsylvania,41.203322,-77.194525,-3.53
2022-01-07,Puerto Rico,18.220833,-66.590149,21.68
2022-01-07,South Carolina,33.836081,-81.163725,7.85
2022-01-07,Tennessee,35.517491,-86.580447,-6.17
2022-01-07,Texas,31.968599,-99.901813,-1.69
2022-01-07,U.S. Virgin Islands,8.3358,64.8963,27.1
2022-01-07,Utah,39.32098,-111.093731,-0.85
2022-01-07,Vermont,44.558803,-72.577841,-6.52
2022-01-07,Virginia,37.431573,-78.656894,-0.65
2022-01-07,Washington,47.751074,-120.740139,0.43
2022-01-07,West Virginia,38.597626,-80.454903,-8.78
2022-01-07,Wisconsin,43.78444,-88.787868,-18.0
2022-01-07,Wyoming,43.075968,-107.290284,0.93
2022-01-08,Alabama,32.318231,-86.902298,5.91
2022-01-08,Alaska,63.588753,-154.493062,-28.45
2022-01-08,Arizona,34.048928,-111.093731,5.86
2022-01-08,Arkansas,35.20105,-91.831833,0.72
2022-01-08,California,36.778261,-119.417932,9.87
2022-01-08,Colorado,39.550051,-105.782067,-6.73
2022-01-08,Florida,27.664827,-81.515754,19.87
2022-01-08,Georgia,32.157435,-82.907123,6.16
2022-01-08,Idaho,44.068202,-114.742041,-8.01
2022-01-08,Illinois,40.633125,-89.398528,-7.02
2022-01-08,Indiana,40.551217,-85.602364,-6.25
2022-01-08,Iowa,41.878003,-93.097702,-7.16
2022-01-08,Kansas,39.011902,-98.484246,-1.36
2022-01-08,Kentucky,37.839333,-84.270018,-6.25
2022-01-08,Louisiana,31.244823,-92.145024,11.61
2022-01-08,Maryland,39.045755,-76.641271,-7.51
